filepath,class_raw,label,label_idx
data/raw/data/train/Yellow Rust/yellow_rust_486.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_6.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_823.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_162.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_982.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_417.png,Aphid,Aphid,0
data/raw/data/train/Common Root Rot/common_root_rot_62.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_24.png,Healthy,Healthy,6
data/raw/data/train/Tan spot/tan_spot_170.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_760.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_224.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_30.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_112.png,Tan spot,Tan_spot,13
data/raw/data/train/Tan spot/tan_spot_545.png,Tan spot,Tan_spot,13
data/raw/data/train/Yellow Rust/yellow_rust_176.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_1178.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_171.png,Tan spot,Tan_spot,13
data/raw/data/train/Common Root Rot/common_root_rot_93.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Yellow Rust/yellow_rust_842.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_255.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_28.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_64.png,Smut,Smut,11
data/raw/data/train/Blast/blast_51.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_1058.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_647.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_84.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_222.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_44.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_1290.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_482.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_986.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_1207.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_461.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Leaf Blight/leaf_blight_838.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_450.png,Healthy,Healthy,6
data/raw/data/train/Leaf Blight/leaf_blight_41.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_378.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_72.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Tan spot/tan_spot_383.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_411.png,Blast,Blast,2
data/raw/data/train/Healthy/healthy_833.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_119.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_71.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_527.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_854.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_523.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_326.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_940.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_966.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_531.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_307.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_302.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_338.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_262.png,Smut,Smut,11
data/raw/data/train/Common Root Rot/common_root_rot_410.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Tan spot/tan_spot_592.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_903.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_153.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_130.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_1053.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_806.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_56.png,Septoria,Septoria,10
data/raw/data/train/Septoria/septoria_718.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_42.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_1099.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_646.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_598.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_229.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_1050.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_173.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_456.png,Mite,Mite,9
data/raw/data/train/Smut/smut_941.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_713.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_1227.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_933.png,Smut,Smut,11
data/raw/data/train/Mite/mite_230.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_157.png,Tan spot,Tan_spot,13
data/raw/data/train/Yellow Rust/yellow_rust_642.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_197.png,Tan spot,Tan_spot,13
data/raw/data/train/Yellow Rust/yellow_rust_566.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_574.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_30.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_71.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_902.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Common Root Rot/common_root_rot_110.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Common Root Rot/common_root_rot_340.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_774.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_177.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_1082.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_390.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_429.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_340.png,Mite,Mite,9
data/raw/data/train/Common Root Rot/common_root_rot_58.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_1268.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_716.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_710.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_469.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Tan spot/tan_spot_215.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_427.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_174.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_37.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Tan spot/tan_spot_320.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_477.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_367.png,Mite,Mite,9
data/raw/data/train/Smut/smut_300.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_347.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_708.png,Mite,Mite,9
data/raw/data/train/Mite/mite_671.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_1240.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_329.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_111.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_150.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_601.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_345.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_309.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Yellow Rust/yellow_rust_1267.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_1180.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_234.png,Aphid,Aphid,0
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_303.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_89.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_781.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_141.png,Black Rust,Black_Rust,1
data/raw/data/train/Common Root Rot/common_root_rot_176.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Black Rust/black_rust_59.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_499.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_314.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_627.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_716.png,Tan spot,Tan_spot,13
data/raw/data/train/Mite/mite_640.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_400.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_518.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_98.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_407.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_21.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_1162.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_492.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_189.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_465.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_348.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_303.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_657.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_106.png,Blast,Blast,2
data/raw/data/train/Black Rust/black_rust_228.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_1043.png,Septoria,Septoria,10
data/raw/data/train/Common Root Rot/common_root_rot_413.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Black Rust/black_rust_420.png,Black Rust,Black_Rust,1
data/raw/data/train/Black Rust/black_rust_87.png,Black Rust,Black_Rust,1
data/raw/data/train/Brown Rust/brown_rust_69.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_1015.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_282.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Brown Rust/brown_rust_777.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_486.png,Blast,Blast,2
data/raw/data/train/Healthy/healthy_433.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_207.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_642.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_108.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Stem fly/stem_fly_142.png,Stem fly,Stem_fly,12
data/raw/data/train/Smut/smut_1004.png,Smut,Smut,11
data/raw/data/train/Black Rust/black_rust_149.png,Black Rust,Black_Rust,1
data/raw/data/train/Tan spot/tan_spot_504.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_171.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_939.png,Septoria,Septoria,10
data/raw/data/train/Septoria/septoria_1003.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_447.png,Tan spot,Tan_spot,13
data/raw/data/train/Tan spot/tan_spot_361.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_1292.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_946.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_467.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_458.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_474.png,Black Rust,Black_Rust,1
data/raw/data/train/Common Root Rot/common_root_rot_270.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mite/mite_229.png,Mite,Mite,9
data/raw/data/train/Blast/blast_239.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_1111.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_829.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_496.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_35.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_850.png,Mildew,Mildew,8
data/raw/data/train/Mite/mite_50.png,Mite,Mite,9
data/raw/data/train/Smut/smut_582.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_1101.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_652.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_715.png,Aphid,Aphid,0
data/raw/data/train/Common Root Rot/common_root_rot_289.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_581.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_977.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_77.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_544.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_1056.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_757.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_1055.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_867.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_249.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_588.png,Smut,Smut,11
data/raw/data/train/Smut/smut_704.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_721.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_872.png,Aphid,Aphid,0
data/raw/data/train/Black Rust/black_rust_93.png,Black Rust,Black_Rust,1
data/raw/data/train/Smut/smut_237.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_44.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_367.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_194.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_405.png,Smut,Smut,11
data/raw/data/train/Mite/mite_102.png,Mite,Mite,9
data/raw/data/train/Smut/smut_1211.png,Smut,Smut,11
data/raw/data/train/Smut/smut_206.png,Smut,Smut,11
data/raw/data/train/Blast/blast_276.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_883.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_970.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_863.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_402.png,Smut,Smut,11
data/raw/data/train/Stem fly/stem_fly_109.png,Stem fly,Stem_fly,12
data/raw/data/train/Mite/mite_419.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_1156.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_586.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_861.png,Mildew,Mildew,8
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_562.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Blast/blast_536.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_23.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_465.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_710.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_874.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_926.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_195.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_578.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_352.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_759.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_1230.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_484.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_467.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_95.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Stem fly/stem_fly_205.png,Stem fly,Stem_fly,12
data/raw/data/train/Healthy/healthy_153.png,Healthy,Healthy,6
data/raw/data/train/Leaf Blight/leaf_blight_360.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_1180.png,Smut,Smut,11
data/raw/data/train/Mite/mite_137.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_1008.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_269.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_681.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_361.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_421.png,Mite,Mite,9
data/raw/data/train/Stem fly/stem_fly_29.png,Stem fly,Stem_fly,12
data/raw/data/train/Septoria/septoria_438.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_1086.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_635.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_518.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_889.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_325.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_277.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_1021.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_318.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_233.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Yellow Rust/yellow_rust_391.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_964.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_64.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_669.png,Smut,Smut,11
data/raw/data/train/Stem fly/stem_fly_31.png,Stem fly,Stem_fly,12
data/raw/data/train/Smut/smut_1262.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_703.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_363.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_973.png,Septoria,Septoria,10
data/raw/data/train/Septoria/septoria_274.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_135.png,Black Rust,Black_Rust,1
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_438.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Septoria/septoria_307.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_690.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_1010.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_214.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_247.png,Blast,Blast,2
data/raw/data/train/Smut/smut_1281.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_751.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Brown Rust/brown_rust_468.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_771.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_1008.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_146.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_1271.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_662.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_869.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_463.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_367.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_295.png,Mite,Mite,9
data/raw/data/train/Blast/blast_378.png,Blast,Blast,2
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_386.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_576.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_171.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_860.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_26.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_404.png,Blast,Blast,2
data/raw/data/train/Common Root Rot/common_root_rot_322.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_941.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_629.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_149.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_869.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_109.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_300.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_608.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Blast/blast_38.png,Blast,Blast,2
data/raw/data/train/Leaf Blight/leaf_blight_528.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Blast/blast_610.png,Blast,Blast,2
data/raw/data/train/Smut/smut_1046.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_86.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_377.png,Smut,Smut,11
